"URN:CornellLabOfOrnithology:EBIRD:OBS132875623	2014-08-04 11:09:45	X	30	Oceanside Marine Nature Study Area	L213321	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS101222730	2013-06-10 14:39:28	1	30	SI-Wolfe's Pond Park/Lemon Creek	L354336	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS101283368	2015-04-12 12:56:41	2	28	Black Dirt Region--Sod Farms	L682671	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS136693096	2016-01-27 15:21:38	2	28	125C Yellow Barn Rd.	L1044911	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS117490797	2013-12-11 11:17:51	1	14	Williamstown 1	L1022049	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS103728081	2014-02-01 12:21:16	1	13	Whitestown	L210157	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS137102504	2013-12-10 23:53:02	1	14	Intervale Lowlands Preserve	L772162	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS123134277	2014-07-12 09:24:50	1	30	Salt Marsh Nature Center at Marine Park	L385839	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS133154011	2014-08-04 11:09:36	X	30	Oceanside Marine Nature Study Area	L213321	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS112044844	2015-06-08 12:46:02	2	30	Fort Tilden	L280707	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS151474618	2013-11-09 00:03:41	2	US-NY_2790	30	Croton Point Park	L509108"
"URN:CornellLabOfOrnithology:EBIRD:OBS161679534	2013-11-28 22:24:31	2	30	Mianus River Gorge Preserve	L123070	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS138410289	2014-01-13 20:23:17	1	13	Weston Rd.	 swamp	L1411814"
"URN:CornellLabOfOrnithology:EBIRD:OBS132872750	2014-08-04 11:09:44	X	30	Oceanside Marine Nature Study Area	L213321	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS155765441	2013-01-11 14:57:38	1	30	Yard	L140623	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS122882481	2014-08-31 19:57:08	1	US-NY_1726	13	Montezuma NWR--Towpath Rd.	L266832"
"URN:CornellLabOfOrnithology:EBIRD:OBS132059472	2013-03-20 18:53:43	2	13	N. Mabbettsville Road	 Millbrook	 NY"
"URN:CornellLabOfOrnithology:EBIRD:OBS151607335	2012-05-06 21:42:32	1	28	Greenville Soccer Fields	L1528317	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS119430176	2016-04-06 13:54:17	1	13	Stewart Park	L99381	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS138284394	2014-07-19 20:45:50	X	30	Oceanside Marine Nature Study Area	L213321	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS151451237	2012-05-06 09:51:47	1	30	Wilton	L963070	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS127242521	2015-05-09 11:58:16	3	US-NY_755	13	Tifft Nature Preserve	L207765"
"URN:CornellLabOfOrnithology:EBIRD:OBS138284793	2014-07-19 20:45:50	1	30	Oceanside Marine Nature Study Area	L213321	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS115012217	2015-06-23 10:33:58	2	30	Kissena Park	L491873	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS57388400	2015-03-14 15:47:01	1	US-NY_862	30	Prospect Park	L109516"
"URN:CornellLabOfOrnithology:EBIRD:OBS156294465	2014-02-05 10:40:05	1	28	Max V. Shaul SP	L1225304	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS122230835	2011-07-05 20:54:42	2	13	Sapsucker Woods Road (Sanctuary)	L1011608	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS56847026	2015-03-14 15:47:01	1	US-NY_862	30	Prospect Park	L109516"
"URN:CornellLabOfOrnithology:EBIRD:OBS103422198	2016-12-13 14:21:11	1	13	Nine Mile Pt.	L1043332	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS66895780	2014-07-30 09:42:51	X	US-NY_1723	Braddock Bay	L83	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS139361406	2016-09-12 10:28:00	2	28	homefeeders&vicinity	L208053	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS138941265	2013-10-31 12:49:57	2	13	Mohawk River/Cohoes	L442782	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS133208438	2014-07-19 20:45:50	X	30	Oceanside Marine Nature Study Area	L213321	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS95848651	2013-12-09 18:19:38	2	13	Oakwood Cemetery	L951528	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS126677363	2013-12-26 15:40:45	1	13	** Home (Hamlin)	L789437	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS151905418	2013-12-09 18:19:42	1	13	Jamesville Avenue North	L955765	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS128193630	2011-10-22 19:18:35	2	13	Hollyhock Hollow Sanctuary	L1146193	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS99463327	2013-09-09 14:16:30	1	13	Sapsucker Woods	L97555	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS117551090	2016-12-07 20:23:56	1	US-NY_814	13	Hamlin Beach SP--Devil's Nose trails	L985791"
"URN:CornellLabOfOrnithology:EBIRD:OBS133136395	2014-07-19 20:45:50	X	30	Oceanside Marine Nature Study Area	L213321	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS52964681	2014-07-29 13:52:33	X	13	South Conesus	 NY	L499820"
"URN:CornellLabOfOrnithology:EBIRD:OBS145419469	2015-05-05 20:14:59	2	30	Hempstead Lake SP--south end	L476032	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS52364062	2008-04-17 15:34:13	X	28	marie's yard	L159039	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS122230859	2011-07-05 20:54:42	14	Tompkins	US-NY-109	13	Sapsucker Woods Road (Sanctuary)"
"URN:CornellLabOfOrnithology:EBIRD:OBS152008793	2012-05-09 08:59:45	Downy Woodpecker (Eastern)	Tompkins	US-NY-109	13	Mulholland Wildflower Preserve"
"URN:CornellLabOfOrnithology:EBIRD:OBS147213639	2015-03-08 18:13:04	4	US-NY_2791	30	Rockefeller SP Preserve	L299350"
"URN:CornellLabOfOrnithology:EBIRD:OBS155693995	2012-06-07 21:11:58	3	13	Sapsucker Woods Road (Sanctuary)	L1011608	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS115707326	2013-12-09 17:14:10	2	13	Skaneateles	 1959 Weeks Road	L1048687"
"URN:CornellLabOfOrnithology:EBIRD:OBS138384664	2014-01-15 15:52:11	4	13	Drake Rd.	 Lansing	L366342"
"URN:CornellLabOfOrnithology:EBIRD:OBS146645989	2017-02-19 19:40:03	1	13	187 Longridge Ave Greece NY	L475371	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS123134054	2014-07-12 09:24:50	1	30	Salt Marsh Nature Center at Marine Park	L385839	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS156626293	2012-06-18 02:18:43	1	28	Chester	L1588949	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS57748846	2013-01-11 14:46:33	1	30	Farm	L137715	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS166411102	2017-05-18 15:42:08	6	US-NY_2793	30	Central Park	L191106"
"URN:CornellLabOfOrnithology:EBIRD:OBS105172159	2014-12-23 18:01:41	2	US-NY_2805	28	Summerhill SF--Hovel Chalet	L276947"
"URN:CornellLabOfOrnithology:EBIRD:OBS131546603	2012-10-17 18:08:45	3	US-NY_2793	30	Central Park--The Ramble	L109518"
"URN:CornellLabOfOrnithology:EBIRD:OBS137306803	2013-09-09 14:16:30	1	13	Sapsucker Woods	L97555	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS151654612	2013-06-20 09:31:07	2	13	Saugerties	 NY 12477	L2229035"
"URN:CornellLabOfOrnithology:EBIRD:OBS126822877	2017-04-14 09:09:17	3	13	Mills-Norrie SP--Norrie Point	L450314	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS66632113	2009-03-22 19:37:24	2	13	Schulenberg home	L583112	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS56801966	2015-03-08 16:03:13	1	30	Kissena Park	L491873	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS138945762	2015-08-15 21:46:12	1	US-NY_1726	13	USFWS_268	Montezuma NWR--East Rd."
"URN:CornellLabOfOrnithology:EBIRD:OBS147433758	2014-10-27 09:54:31	X	30	Wagner College	L290964	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS132865182	2017-05-01 15:18:27	X	30	Oceanside Marine Nature Study Area	L213321	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS130950719	2014-07-29 13:56:07	3	13	South Conesus	 NY	L499820"
"URN:CornellLabOfOrnithology:EBIRD:OBS166343712	2014-08-31 19:57:08	1	US-NY_1726	13	Montezuma NWR--Towpath Rd.	L266832"
"URN:CornellLabOfOrnithology:EBIRD:OBS121483992	2015-03-29 21:34:47	5	13	Point Gratiot	L336771	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS78761609	2015-03-08 18:09:00	1	US-NY_1759	30	Marshlands Conservancy	L109149"
"URN:CornellLabOfOrnithology:EBIRD:OBS100109041	2013-03-08 15:36:59	1	US-NY_1726	13	Montezuma Audubon Center	L349018"
"URN:CornellLabOfOrnithology:EBIRD:OBS157165523	2013-10-31 12:58:12	1	30	Salt Marsh Nature Center at Marine Park	L385839	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS155831722	2015-09-22 20:09:26	4	30	North Mt. Loretto SF--Sand Pits (Turtle Nesting Area)	L1341656	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS59948085	2014-07-29 13:26:50	2	13	Woodbrooke Road	L344897	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS81674459	2013-10-31 12:26:02	2	30	Underhill	L815393	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS57985514	2015-04-09 16:08:52	1	13	Sapsucker Woods--office 248	L286682	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS52106051	2016-09-12 10:28:01	2	28	homefeeders&vicinity	L208053	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS66793774	2013-06-10 15:03:04	1	PS 53 Park	L680893	P	40.5511622"
"URN:CornellLabOfOrnithology:EBIRD:OBS78332330	2014-03-23 16:22:41	1	13	Coopers Pond	 Brunswick	L1008485"
"URN:CornellLabOfOrnithology:EBIRD:OBS57388794	2015-03-14 15:47:01	1	US-NY_862	30	Prospect Park	L109516"
"URN:CornellLabOfOrnithology:EBIRD:OBS57386843	2015-12-31 19:02:20	1	US-NY_862	30	Prospect Park	L109516"
"URN:CornellLabOfOrnithology:EBIRD:OBS166757430	2013-10-31 12:51:26	X	US-NY_2793	30	Central Park	L191106"
"URN:CornellLabOfOrnithology:EBIRD:OBS66896337	2017-04-25 13:16:03	2	USFWS_268	Montezuma NWR (general area)	L246782	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS168563645	2017-03-09 12:14:22	Downy Woodpecker (Eastern)	Monroe	US-NY-055	US-NY_1723	13"
"URN:CornellLabOfOrnithology:EBIRD:OBS56853448	2016-01-16 20:56:59	1	US-NY_862	30	Prospect Park	L109516"
"URN:CornellLabOfOrnithology:EBIRD:OBS126354432	2015-03-08 10:10:17	2	30	Lenoir Preserve	L786778	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS78386709	2013-12-03 14:55:04	2	US-NY_2799	30	Camp Hero SP	L786133"
"URN:CornellLabOfOrnithology:EBIRD:OBS150188323	2013-01-11 15:02:30	1	30	North Fork Preserve	L1421657	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS53122867	2013-12-16 16:11:07	1	28	Clover Circle	L354283	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS57371243	2013-09-09 14:16:30	2	13	Sapsucker Woods	L97555	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS165382366	2013-01-11 14:57:39	3	30	Yard	L140623	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS66683039	2009-03-23 12:51:50	2	28	12533 Hopewell Junction	L81855	PC"
"URN:CornellLabOfOrnithology:EBIRD:OBS131153600	2012-10-09 09:09:36	1	30	Martling Avenue	L1322111	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS156578191	2013-10-31 12:58:03	1	13	5 mile circuit. Rush/Henrietta/Mendon	L1567253	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS166581014	2012-10-14 14:42:59	1	13	4 Woodside Drive	 Penfield	 NY"
"URN:CornellLabOfOrnithology:EBIRD:OBS51704877	2014-07-29 13:52:34	X	13	South Conesus	 NY	L499820"
"URN:CornellLabOfOrnithology:EBIRD:OBS73141295	2009-07-26 22:14:08	1	13	Schulenberg home	L583112	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS66648660	2014-05-12 23:38:47	1	US-NY_853	28	Sterling Forest SP--Lakeville Trail	L553998"
"URN:CornellLabOfOrnithology:EBIRD:OBS165162789	2015-11-28 19:02:08	X	30	Green-Wood Cemetery	 Brooklyn	L285884"
"URN:CornellLabOfOrnithology:EBIRD:OBS131772292	2016-04-01 16:42:59	1	30	Clove Lakes Park	L300517	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS104633370	2011-01-02 19:31:55	3	13	South Hill Recreation Way	L124880	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS153596393	2016-07-25 08:52:53	1	US-NY_1730	28	Bashakill State WMA	L132036"
"URN:CornellLabOfOrnithology:EBIRD:OBS53552601	2010-11-04 19:22:56	1	US-NY_789	13	Schodack Island SP IBA	L274767"
"URN:CornellLabOfOrnithology:EBIRD:OBS56854405	2015-03-14 15:47:01	1	US-NY_862	30	Prospect Park	L109516"
"URN:CornellLabOfOrnithology:EBIRD:OBS66235740	2013-10-31 12:19:52	2	30	Stone Barns Center for Food and Agriculture	L596032	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS154243664	2013-12-16 15:53:40	1	28	Prospect Hill - Home	L132545	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS98357293	2013-12-16 15:01:46	4	13	Wise Acres	L142378	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS56848641	2015-03-14 15:47:01	1	US-NY_862	30	Prospect Park	L109516"
"URN:CornellLabOfOrnithology:EBIRD:OBS83121759	2016-04-01 16:42:44	2	30	Clove Lakes Park	L300517	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS156127419	2012-06-21 15:48:01	Downy Woodpecker (Eastern)	Broome	US-NY-007	28	US-NY-6463-6517 New York 79"
"URN:CornellLabOfOrnithology:EBIRD:OBS156822596	2013-01-11 15:16:58	2	US-NY_758	30	Rocky Point State Pine Barrens Reserve	L1594053"
"URN:CornellLabOfOrnithology:EBIRD:OBS78180149	2014-01-25 19:11:30	2	US-NY_777	13	Vischer Ferry Nature & Historic Preserve	L208678"
"URN:CornellLabOfOrnithology:EBIRD:OBS66088350	2013-08-08 11:34:58	1	13	105 Vendome - backyard	L291392	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS56819266	2013-12-12 16:19:17	1	13	6280 Webster Road	 Orchard Park	L586338"
"URN:CornellLabOfOrnithology:EBIRD:OBS59969348	2013-12-11 15:52:12	1	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS150084067	2015-01-11 20:22:38	1	28	River Rd. (Endwell)	L274662	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS56715659	2014-02-01 12:21:15	1	13	Whitestown	L210157	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS77328989	2013-12-28 21:33:45	2	30	Moores Woods	L715762	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS94852191	2013-08-08 11:13:07	X	13	Oatka Creek Park	L140441	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS57357194	2014-09-30 09:41:05	4	30	Southold North CBC Sector	L578153	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS156294826	2014-09-14 06:48:03	4	US-NY_2795	30	Connetquot River SP	L279857"
"URN:CornellLabOfOrnithology:EBIRD:OBS165341240	2015-03-08 12:30:18	4	US-NY_814	13	Hamlin Beach SP	L109143"
"URN:CornellLabOfOrnithology:EBIRD:OBS154565500	2015-10-22 22:23:06	1	13	206 Tareyton Drive	 Ithaca	L141039"
"URN:CornellLabOfOrnithology:EBIRD:OBS80392298	2013-08-08 11:59:24	1	13	Meadowbrook Rd (Roch.)	L712115	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS77531566	2013-10-31 12:24:40	2	13	32 Highland Ave	L2227347	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS67894730	2015-01-01 11:53:40	1	13	Sapsucker Woods	L97555	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS155795634	2017-05-07 22:30:53	2	13	Yard Area 12534 Hemlock Ridge Road Medina NY	L5789486	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS166711303	2015-09-22 15:33:45	2	30	North Mt. Loretto SF--Reed Marsh	L1349275	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS66903068	2013-12-12 16:26:21	X	13	Derby	L681508	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS56171475	2013-09-09 14:16:30	1	13	Sapsucker Woods	L97555	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS53647970	2013-01-11 16:00:44	1	30	home-east hampton	L332166	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS156985154	2012-06-22 19:37:14	2	28	Home	L1342102	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS78288766	2014-01-25 19:11:30	3	US-NY_777	13	Vischer Ferry Nature & Historic Preserve	L208678"
"URN:CornellLabOfOrnithology:EBIRD:OBS156625864	2014-02-01 12:21:16	1	13	Whitestown	L210157	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS74472896	2017-03-25 04:39:39	2	US-NY_1726	13	Van Dyne Spoor Rd.	 Wooded Area"
"URN:CornellLabOfOrnithology:EBIRD:OBS72837926	2013-01-11 15:18:33	1	30	Laurel Lake	L166945	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS67076615	2017-01-01 07:15:10	2	13	NY ONT 3176D--BBA block 3176D	 LaRue Rd. H/Y (private)	 1984-2017"
"URN:CornellLabOfOrnithology:EBIRD:OBS80676927	2015-09-13 07:56:32	1	US-NY_1722	30	Jamaica Bay Wildlife Refuge	L165143"
"URN:CornellLabOfOrnithology:EBIRD:OBS164835403	2013-11-24 12:21:19	1	30	Hempstead Lake SP--south end	L476032	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS56663523	2013-10-31 12:16:54	2	13	32 Highland Ave	L2227347	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS80751067	2013-12-11 15:52:14	1	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS78141675	2013-04-15 19:06:11	1	30	Arshamomaque Preserve	L273407	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS103701038	2014-03-23 16:22:41	1	13	Coopers Pond	 Brunswick	L1008485"
"URN:CornellLabOfOrnithology:EBIRD:OBS80751066	2013-12-11 15:52:14	3	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS139144402	2014-02-13 15:54:34	2	13	** Monkey Run Road	L784698	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS58024464	2008-10-17 11:30:49	1	14	Maple Ridge Rd	L585192	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS66369419	2014-10-27 09:54:14	X	30	Wagner College	L290964	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS59166778	2014-07-29 13:09:54	2	30	Forest Park	L274774	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS157736756	2014-02-01 12:21:16	1	13	Whitestown	L210157	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS87674759	2015-03-14 10:55:39	16	US-NY_758	30	Manorville-Riverhead CBC Sector	L869584"
"URN:CornellLabOfOrnithology:EBIRD:OBS139664076	2016-08-04 23:51:14	1	30	Hunt-Parker Sanctuary--Bylane Farm	L786456	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS52505048	2008-04-11 17:05:59	1	13	24 Holley Street	L294336	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS114189242	2013-11-03 15:38:32	3	30	Backyard	L881848	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS123164499	2014-08-29 14:59:55	1	28	Boyer Creek Farm	 Caroline	L123189"
"URN:CornellLabOfOrnithology:EBIRD:OBS81065188	2014-01-27 20:02:20	1	US-NY_764	13	Myers Point	L99615"
"URN:CornellLabOfOrnithology:EBIRD:OBS72856182	2013-10-31 12:00:36	8	30	Scarsdale area CBC	L630611	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS94793436	2010-07-03 21:08:17	2	13	Sapsucker Woods-Sapsucker Woods Road	L755204	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS52749217	2015-05-11 13:19:53	X	Mount Loretto Unique Area	L392544	P	40.5076325"
"URN:CornellLabOfOrnithology:EBIRD:OBS80751070	2013-12-11 15:52:14	6	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS140010329	2013-10-31 12:50:15	1	30	409 East 87th Street	L1033625	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS52783229	2014-12-27 09:04:59	2	30	Dreier-Offerman Park	L351189	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS117962644	2012-03-23 08:42:59	X	US-NY_1730	28	Bashakill State WMA	L132036"
"URN:CornellLabOfOrnithology:EBIRD:OBS77972022	2013-12-11 16:03:20	1	14	Brown & Heller Road & Vicinity	L691744	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS80751063	2013-12-11 15:52:14	5	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS80751068	2013-12-11 15:52:14	3	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS182916375	2013-12-09 17:24:45	2	13	Charlie Major Nature Trail	L1324533	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS87981161	2010-03-20 17:31:56	1	28	43 N. Landon Rd.	L296862	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS172791778	2013-10-31 13:06:11	5	13	Turning Point Park	L473126	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS73097102	2013-12-11 11:50:04	1	13	Baum Road yard	L266171	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS134267562	2013-12-11 11:17:51	1	14	Williamstown 1	L1022049	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS95322676	2010-07-16 22:48:10	1	13	52 Elsmere Ave.	L478975	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS94723210	2013-12-11 15:52:16	1	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS94723221	2013-12-11 15:52:16	2	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS73625024	2016-08-07 12:30:51	1	US-NY_2785	30	Eugene and Agnes Meyer Preserve	L123025"
"URN:CornellLabOfOrnithology:EBIRD:OBS81202464	2014-02-02 08:56:05	2	13	120 Campfire Rd N	L659674	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS94723205	2013-12-11 15:52:16	4	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS94723207	2013-12-11 15:52:16	1	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS94723208	2013-12-11 15:52:16	1	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS153116035	2012-05-16 12:09:20	1	US-NY_2793	30	72 79th Street Transverse	 Manhattan"
"URN:CornellLabOfOrnithology:EBIRD:OBS78784079	2013-08-08 11:42:25	4	13	High Acres Nature Area	L418669	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS105409989	2013-08-08 11:59:24	1	13	Meadowbrook Rd (Roch.)	L712115	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS113282116	2017-01-21 14:40:58	1	US-NY_768	13	Three Mile Bay WMA--Phillips Pt.	L298675"
"URN:CornellLabOfOrnithology:EBIRD:OBS140275929	2012-02-19 10:39:05	1	28	168 GSR - Yard	L332943	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS56297109	2009-03-14 10:50:17	1	28	43 N. Landon Rd.	L296862	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS57359686	2017-05-05 11:42:15	4	US-NY_782	30	Orient Point CBC Sector	L582333"
"URN:CornellLabOfOrnithology:EBIRD:OBS98401962	2013-12-11 15:37:13	2	28	Chickadee Hill Wildlife Sanctuary	L683999	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS95193326	2014-07-29 13:52:38	2	13	South Conesus	 NY	L499820"
"URN:CornellLabOfOrnithology:EBIRD:OBS130358505	2014-08-04 11:09:47	X	30	Oceanside Marine Nature Study Area	L213321	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS152195560	2012-08-23 15:04:34	Downy Woodpecker (Eastern)	Delaware	US-NY-025	28	Home"
"URN:CornellLabOfOrnithology:EBIRD:OBS80751061	2013-12-11 15:52:14	1	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS99641081	2015-03-14 15:47:01	2	US-NY_862	30	Prospect Park	L109516"
"URN:CornellLabOfOrnithology:EBIRD:OBS94723204	2013-12-11 15:52:16	2	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS94723209	2013-12-11 15:52:16	3	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS94723211	2013-12-11 15:52:16	2	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS94723213	2013-12-11 15:52:16	1	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS94723219	2013-12-11 15:52:16	2	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS118148824	2013-08-08 11:13:10	1	13	Oatka Creek Park	L140441	H"
"URN:CornellLabOfOrnithology:EBIRD:OBS94793447	2010-07-03 21:08:17	3	13	Sapsucker Woods-Sapsucker Woods Road	L755204	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS71004903	2013-12-16 16:11:09	1	28	Clover Circle	L354283	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS94723201	2013-12-11 15:52:16	2	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS74472202	2015-08-15 21:46:12	1	US-NY_1726	13	USFWS_268	Montezuma NWR--East Rd."
"URN:CornellLabOfOrnithology:EBIRD:OBS73083796	2009-07-25 06:18:09	2	28	Burlingham	L512936	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS98708453	2016-09-12 10:28:05	1	28	homefeeders&vicinity	L208053	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS80751062	2013-12-11 15:52:14	1	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS80751064	2013-12-11 15:52:14	18	13	Hall Farmhouse & Yards	L614478	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS73717333	2015-04-09 16:08:52	1	13	Sapsucker Woods--office 248	L286682	P"
"URN:CornellLabOfOrnithology:EBIRD:OBS233271297	2014-09-19 11:08:07	1	13	New York SARA Northumberland Township River Road	L2695331	P"
